,domain,bias_rating,category,mbfc_ideo,ave_m,ave_m_log10,donation,donation_adj,len_of_content,content,link,cleaned_rating,side,sep_side
2994,giffords.org,left,left,-1.0,unknown,unknown,1,1,1,donate,https://secure.actblue.com/donate/websitepopup23?refcode=010324,left,left,left
2995,glaad.org,left,left,-1.0,unknown,unknown,1,1,1,donate,https://give.glaad.org/page/51921/donate/1,left,left,left
2996,harpersbazaar.com,left,left,-1.0,unknown,unknown,0,0,1,unknown,unknown,left,left,left
2997,hir.harvard.edu,left,left,-1.0,unknown,unknown,0,0,1,unknown,unknown,left,left,left
2998,hightimes.com,left,left,-1.0,unknown,unknown,0,0,1,unknown,unknown,left,left,left
2999,idahocapitalsun.com,left,left,-1.0,unknown,unknown,1,1,1,donate,https://idahocapitalsun.com/donate,left,left,left
3000,indivisible.org,left,left,-1.0,unknown,unknown,1,1,1,donate,https://secure.actblue.com/donate/23-web-form,left,left,left
3001,intpolicydigest.org,left,left,-1.0,unknown,unknown,1,1,2,support us,https://intpolicydigest.org/support-us/,left,left,left
3002,iowacapitaldispatch.com,left,left,-1.0,unknown,unknown,1,1,1,donate,https://iowacapitaldispatch.com/donate,left,left,left
3003,jacobin.com,left,left,-1.0,unknown,unknown,0,0,1,unknown,unknown,left,left,left
3004,joebiden.com,left,left,-1.0,unknown,unknown,1,1,1,donate,https://secure.actblue.com/donate/web-bfp-march-2024?refcode=hero,left,left,left
3005,junkee.com,left,left,-1.0,unknown,unknown,0,0,1,unknown,unknown,left,left,left
3006,kansasreflector.com,left,left,-1.0,unknown,unknown,1,1,1,donate,https://kansasreflector.com/donate,left,left,left
3007,knock-la.com,left,left,-1.0,unknown,unknown,0,0,1,unknown,unknown,left,left,left
3008,monde-diplomatique.fr,left,left,-1.0,unknown,unknown,0,0,1,unknown,unknown,left,left,left
3009,leoweekly.com,left,left,-1.0,unknown,unknown,0,0,1,unknown,unknown,left,left,left
3010,liberalamerica.org,left,left,-1.0,unknown,unknown,0,0,1,unknown,unknown,left,left,left
3011,lailluminator.com,left,left,-1.0,unknown,unknown,1,1,1,donate,https://lailluminator.com/donate,left,left,left
3012,mg.co.za,left,left,-1.0,unknown,unknown,0,0,1,unknown,unknown,left,left,left
3013,meduza.io/en,left,left,-1.0,unknown,unknown,0,0,1,unknown,unknown,left,left,left
3014,meidastouch.com,left,left,-1.0,unknown,unknown,0,0,1,unknown,unknown,left,left,left
3015,michiganadvance.com,left,left,-1.0,unknown,unknown,1,1,1,donate,https://michiganadvance.com/donate,left,left,left
3016,milwaukeeindependent.com,left,left,-1.0,unknown,unknown,1,1,1,donate,https://www.paypal.com/cgi-bin/webscr?cmd=_s-xclick&hosted_button_id=72N6FKPHVCUGJ,left,left,left
3017,minnesotareformer.com,left,left,-1.0,unknown,unknown,1,1,1,donate,https://minnesotareformer.com/donate,left,left,left
3018,missouriindependent.com,left,left,-1.0,unknown,unknown,1,1,1,donate,https://missouriindependent.com/donate,left,left,left
3019,msnbc.com,left,left,-1.0,unknown,unknown,0,0,1,unknown,unknown,left,left,left
3020,ncnewsline.com,left-center,left,-1.0,unknown,unknown,1,1,1,donate,https://ncnewsline.com/donate,left center,left,left center
3021,nebraskaexaminer.com,left,left,-1.0,unknown,unknown,1,1,1,donate,https://nebraskaexaminer.com/donate,left,left,left
3022,nevadacurrent.com,left,left,-1.0,unknown,unknown,1,1,1,donate,https://nevadacurrent.com/donate,left,left,left
3023,newjerseymonitor.com,left,left,-1.0,unknown,unknown,1,1,1,donate,https://newjerseymonitor.com/donate,left,left,left
3024,novaramedia.com,far left,left,-1.0,unknown,unknown,1,1,5,custom donation amount in pounds,unknown,far left,left,far left
3025,occupy.com,left,left,-1.0,unknown,unknown,1,1,1,donate,https://www.occupy.com/donate,left,left,left
3026,ohiocapitaljournal.com,left,left,-1.0,unknown,unknown,1,1,1,donate,https://ohiocapitaljournal.com/donate,left,left,left
3027,opensocietyfoundations.org,left,left,-1.0,unknown,unknown,0,0,1,unknown,unknown,left,left,left
3028,oregoncapitalchronicle.com,left,left,-1.0,unknown,unknown,1,1,1,donate,https://oregoncapitalchronicle.com/donate,left,left,left
3029,penncapital-star.com,left,left,-1.0,unknown,unknown,1,1,1,donate,https://penncapital-star.com/donate,left,left,left
3030,peoplespolicyproject.org,left,left,-1.0,unknown,unknown,0,0,1,unknown,unknown,left,left,left
3031,peoplesworld.org,far left,left,-1.0,unknown,unknown,1,1,1,donate,https://peoplesworld.org/donate,far left,left,far left
3032,pinacnews.com,left,left,-1.0,unknown,unknown,0,1,1,donate,"
",left,left,left
3033,thepinknews.com,left,left,-1.0,unknown,unknown,0,0,1,unknown,unknown,left,left,left
3034,polinews.org,left,left,-1.0,unknown,unknown,0,0,1,unknown,unknown,left,left,left
3035,politizoom.com,unknown,left,-1.0,unknown,unknown,1,1,1,donate,unknown,unknown,unknown,unknown
3036,postcarbon.org,left,left,-1.0,unknown,unknown,1,1,1,donate,https://www.postcarbon.org/donate,left,left,left
3037,boldprogressives.org,left,left,-1.0,unknown,unknown,1,1,1,donate,https://secure.actblue.com/contribute/page/pccc_main?refcode=bp,left,left,left
3038,psyche.co,left,left,-1.0,unknown,unknown,1,1,1,donate,https://psyche.co/donate,left,left,left
3039,rsn.org,left,left,-1.0,unknown,unknown,1,1,1,donate,https://secure.rsn.org/,left,left,left
3040,refinery29.com,left,left,-1.0,unknown,unknown,0,0,1,unknown,unknown,left,left,left
3041,republicreport.org,unknown,left,-1.0,unknown,unknown,0,0,1,unknown,unknown,unknown,unknown,unknown
3042,resolutesquare.com,left,left,-1.0,unknown,unknown,0,0,1,unknown,unknown,left,left,left
3043,rewirenewsgroup.com,unknown,left,-1.0,unknown,unknown,1,1,1,donate,https://rewirenewsgroup.com/donate/,unknown,unknown,unknown
3044,sfbayview.com,left,left,-1.0,unknown,unknown,1,1,1,donate,https://sfbayview.com/donate/,left,left,left
3045,seventeen.com,unknown,left,-1.0,unknown,unknown,0,0,1,unknown,unknown,unknown,unknown,unknown
3046,worldsocialism.org/spgb,left,left,-1.0,unknown,unknown,0,0,1,unknown,unknown,left,left,left
3047,socialistworker.org,left,left,-1.0,unknown,unknown,0,0,1,unknown,unknown,left,left,left
3048,sourcenm.com,left,left,-1.0,unknown,unknown,1,1,1,donate,https://sourcenm.com/donate,left,left,left
3049,southdakotasearchlight.com,left,left,-1.0,unknown,unknown,1,1,1,donate,https://southdakotasearchlight.com/donate,left,left,left
3050,riverfronttimes.com,left,left,-1.0,unknown,unknown,0,0,1,unknown,unknown,left,left,left
3051,tnholler.com,left,left,-1.0,unknown,unknown,1,1,1,donate,https://www.paypal.com/cgi-bin/webscr?cmd=_s-xclick&hosted_button_id=63JBM9LKCLP8J&source=url,left,left,left
3052,tennesseelookout.com,left,left,-1.0,unknown,unknown,1,1,1,donate,https://tennesseelookout.com/donate,left,left,left
3053,19thnews.org,left,left,-1.0,unknown,unknown,1,1,1,donate,https://19thnews.org/membership/,left,left,left
3054,thecut.com,left,left,-1.0,unknown,unknown,0,0,1,unknown,unknown,left,left,left
3055,dworkinreport.com,left,left,-1.0,unknown,unknown,0,0,1,unknown,unknown,left,left,left
3056,thegailygrind.com,left,left,-1.0,unknown,unknown,0,0,1,unknown,unknown,left,left,left
3057,gaycenter.org,left,left,-1.0,unknown,unknown,1,1,1,donate,https://connect.clickandpledge.com/w/Form/a6320b38-fdb8-4ed3-a014-a3d2e81a988b?638217350437444221,left,left,left
3058,ghionjournal.com,left,left,-1.0,unknown,unknown,0,0,1,unknown,unknown,left,left,left
3059,gravelinstitute.org,far left,left,-1.0,unknown,unknown,0,0,1,unknown,unknown,far left,left,far left
3060,indypendent.org,left,left,-1.0,unknown,unknown,0,0,1,unknown,unknown,left,left,left
3061,mavenroundtable.io/theintellectualist,left,left,-1.0,unknown,unknown,0,0,1,unknown,unknown,left,left,left
3062,levernews.com,left,left,-1.0,unknown,unknown,0,0,1,unknown,unknown,left,left,left
3063,readthemaple.com,left,left,-1.0,unknown,unknown,0,0,1,unknown,unknown,left,left,left
3064,thenarwhal.ca,left,left,-1.0,unknown,unknown,0,0,1,unknown,unknown,left,left,left
3065,palestinechronicle.com,left,left,-1.0,unknown,unknown,1,1,2,support us,https://www.palestinechronicle.com/support-the-chronicle/,left,left,left
3066,voice-online.co.uk,left,left,-1.0,unknown,unknown,0,0,1,unknown,unknown,left,left,left
3067,washingtonspectator.org,left,left,-1.0,unknown,unknown,1,1,1,donate,https://washingtonspectator.org/support-our-work/,left,left,left
3068,thetruth.com,left,left,-1.0,unknown,unknown,0,0,1,unknown,unknown,left,left,left
3069,venezuelanalysis.com,left,left,-1.0,unknown,unknown,1,1,1,donate,https://venezuelanalysis.com/donate/,left,left,left
3070,wisconsinexaminer.com,left,left,-1.0,unknown,unknown,1,1,1,donate,https://wisconsinexaminer.com/donate,left,left,left
3071,xtramagazine.com,left,left,-1.0,unknown,unknown,0,0,1,unknown,unknown,left,left,left
3072,tyt.com,left,left,-1.0,unknown,unknown,1,1,3,donate to tyt,https://secure.actblue.com/donate/tytnetwork,left,left,left
3073,znetwork.org,left,left,-1.0,unknown,unknown,1,1,1,donate,https://znetwork.org/about-support-us/,left,left,left
3074,1news.co.nz,left-center,leftcenter,-1.0,unknown,unknown,0,0,1,unknown,unknown,left center,left,left center
3075,100milefreepress.net,left-center,leftcenter,-1.0,unknown,unknown,0,0,1,unknown,unknown,left center,left,left center
3076,604now.com,left-center,leftcenter,-1.0,unknown,unknown,failed,failed,1,unknown,unknown,left center,left,left center
3077,whitehouse.gov/1600daily,unknown,leftcenter,-1.0,unknown,unknown,0,0,1,unknown,unknown,unknown,unknown,unknown
3078,theadvocate.com/acadiana,left-center,leftcenter,-1.0,unknown,unknown,failed,failed,1,unknown,unknown,left center,left,left center
3079,adaderana.lk,left-center,leftcenter,-1.0,unknown,unknown,0,0,1,unknown,unknown,left center,left,left center
3080,agassizharrisonobserver.com,left-center,leftcenter,-1.0,unknown,unknown,0,0,1,unknown,unknown,left center,left,left center
3081,airdrietoday.com,left-center,leftcenter,-1.0,unknown,unknown,0,0,1,unknown,unknown,left center,left,left center
3082,messagemedia.co/aitkin,left-center,leftcenter,-1.0,unknown,unknown,0,0,1,unknown,unknown,left center,left,left center
3083,durhamregion.com/ajax-on,left-center,leftcenter,-1.0,unknown,unknown,failed,failed,1,unknown,unknown,left center,left,left center
3084,beaconjournal.com,left-center,leftcenter,-1.0,unknown,unknown,0,0,1,unknown,unknown,left center,left,left center
3085,albertaviews.ca,left-center,leftcenter,-1.0,unknown,unknown,1,1,6,0,https://albertaviews.ca/should-charitable-donations-be-tax-deductible,left center,left,left center
3086,aldergrovestar.com,left-center,leftcenter,-1.0,unknown,unknown,0,0,1,unknown,unknown,left center,left,left center
3087,simcoe.com/alliston-on,left-center,leftcenter,-1.0,unknown,unknown,failed,failed,1,unknown,unknown,left center,left,left center
3088,allthatsinteresting.com,left-center,leftcenter,-1.0,unknown,unknown,0,0,1,unknown,unknown,left center,left,left center
3089,northbaynipissing.com/almaguinhighlands-on,left-center,leftcenter,-1.0,unknown,unknown,failed,failed,1,unknown,unknown,left center,left,left center
3090,americanpurpose.com,left-center,leftcenter,-1.0,unknown,unknown,1,1,1,donate,https://www.americanpurpose.com/donate/,left center,left,left center
3091,americashealthrankings.org,left-center,leftcenter,-1.0,unknown,unknown,0,0,1,unknown,unknown,left center,left,left center
3092,amnesty.org/en,left-center,leftcenter,-1.0,unknown,unknown,1,1,2,donate now,unknown,left center,left,left center
3093,thespec.com/local-ancaster,left-center,leftcenter,-1.0,unknown,unknown,failed,failed,1,unknown,unknown,left center,left,left center
3094,hometownsource.com/abc_newspapers,left-center,leftcenter,-1.0,unknown,unknown,0,0,1,unknown,unknown,left center,left,left center
3095,apple.com/apple-news,left-center,leftcenter,-1.0,unknown,unknown,0,0,1,unknown,unknown,left center,left,left center
3096,aptnnews.ca,left-center,leftcenter,-1.0,unknown,unknown,0,0,1,unknown,unknown,left center,left,left center
3097,insideottawavalley.com/arnprior-on,left-center,leftcenter,-1.0,unknown,unknown,0,0,1,unknown,unknown,left center,left,left center
3098,arte.tv,left-center,leftcenter,-1.0,unknown,unknown,0,0,1,unknown,unknown,left center,left,left center
3099,ashcroftcachecreekjournal.com,left-center,leftcenter,-1.0,unknown,unknown,0,0,1,unknown,unknown,left center,left,left center
3100,aspeniaonline.it,left-center,leftcenter,-1.0,unknown,unknown,0,0,1,unknown,unknown,left center,left,left center
3101,aspeninstitute.org,left-center,leftcenter,-1.0,unknown,unknown,1,1,1,donate,unknown,left center,left,left center
3102,sasktoday.ca/south/assiniboia-times,left-center,leftcenter,-1.0,unknown,unknown,0,0,1,unknown,unknown,left center,left,left center
3103,townandcountrytoday.com/athabasca-news,left-center,leftcenter,-1.0,unknown,unknown,0,0,1,unknown,unknown,left center,left,left center
3104,yorkregion.com/aurora-on,left-center,leftcenter,-1.0,unknown,unknown,failed,failed,1,unknown,unknown,left center,left,left center
3105,wired.com/category/backchannel,left-center,leftcenter,-1.0,unknown,unknown,0,0,1,unknown,unknown,left center,left,left center
3106,townandcountrytoday.com,left-center,leftcenter,-1.0,unknown,unknown,0,0,1,unknown,unknown,left center,left,left center
3107,simcoe.com/barrie-on,left-center,leftcenter,-1.0,unknown,unknown,0,0,1,unknown,unknown,left center,left,left center
3108,barrietoday.com,left-center,leftcenter,-1.0,unknown,unknown,0,0,1,unknown,unknown,left center,left,left center
3109,baynature.org,left-center,leftcenter,-1.0,unknown,unknown,1,1,1,donate,https://baynature.app.neoncrm.com/forms/donate,left center,left,left center
3110,bbc.com/news,left-center,leftcenter,-1.0,unknown,unknown,0,0,1,unknown,unknown,left center,left,left center
3111,tmnews.com,left-center,leftcenter,-1.0,unknown,unknown,0,0,1,unknown,unknown,left center,left,left center
3112,belltower.news,left-center,leftcenter,-1.0,unknown,unknown,0,0,1,unknown,unknown,left center,left,left center
3113,berkleycenter.georgetown.edu,left-center,leftcenter,-1.0,unknown,unknown,1,1,2,support us,https://give.georgetown.edu/berkleycenter,left center,left,left center
3114,berliner-zeitung.de,left-center,leftcenter,-1.0,unknown,unknown,0,0,1,unknown,unknown,left center,left,left center
3115,bighorncountynews.com,left-center,leftcenter,-1.0,unknown,unknown,0,0,1,unknown,unknown,left center,left,left center
3116,bigtimberpioneer.net,left-center,leftcenter,-1.0,unknown,unknown,0,0,1,unknown,unknown,left center,left,left center
3117,bing.com/news,left-center,leftcenter,-1.0,unknown,unknown,0,0,1,unknown,unknown,left center,left,left center
3118,blackenterprise.com,left-center,leftcenter,-1.0,unknown,unknown,0,0,1,unknown,unknown,left center,left,left center
3119,blackburnnews.com,left-center,leftcenter,-1.0,unknown,unknown,0,0,1,unknown,unknown,left center,left,left center
3120,blackpressusa.com,left-center,leftcenter,-1.0,unknown,unknown,0,0,1,unknown,unknown,left center,left,left center
3121,southernminn.com/owatonna_peoples_press,left-center,leftcenter,-1.0,unknown,unknown,0,0,1,unknown,unknown,left center,left,left center
3122,hometownsource.com/sun_current,left-center,leftcenter,-1.0,unknown,unknown,0,0,1,unknown,unknown,left center,left,left center
3123,bnnbloomberg.ca,left-center,leftcenter,-1.0,unknown,unknown,0,0,1,unknown,unknown,left center,left,left center
3124,lakelandtoday.ca,left-center,leftcenter,-1.0,unknown,unknown,0,0,1,unknown,unknown,left center,left,left center
3125,boredpanda.com,left-center,leftcenter,-1.0,unknown,unknown,0,0,1,unknown,unknown,left center,left,left center
3126,borgenmagazine.com,left-center,leftcenter,-1.0,unknown,unknown,0,0,1,unknown,unknown,left center,left,left center
3127,borgenproject.org,left-center,leftcenter,-1.0,unknown,unknown,1,1,1,donate,unknown,left center,left,left center
3128,bowenislandundercurrent.com,left-center,leftcenter,-1.0,unknown,unknown,1,1,2,support us,https://www.bowenislandundercurrent.com/account/support/signup,left center,left,left center
3129,bgr.com,left-center,leftcenter,-1.0,unknown,unknown,0,0,1,unknown,unknown,left center,left,left center
3130,muskokaregion.com/bracebridge-on,left-center,leftcenter,-1.0,unknown,unknown,0,0,1,unknown,unknown,left center,left,left center
3131,bramptonguardian.com,left-center,leftcenter,-1.0,unknown,unknown,0,0,1,unknown,unknown,left center,left,left center
3132,breakingnews.ie,left-center,leftcenter,-1.0,unknown,unknown,0,0,1,unknown,unknown,left center,left,left center
3133,hometownsource.com/sun_post,left-center,leftcenter,-1.0,unknown,unknown,0,0,1,unknown,unknown,left center,left,left center
3134,brownpoliticalreview.org,left-center,leftcenter,-1.0,unknown,unknown,0,1,1,donate,"https://brownpoliticalreview.org/donate/
",left center,left,left center
3135,insidehalton.com/burlington-on,left-center,leftcenter,-1.0,unknown,unknown,0,0,1,unknown,unknown,left center,left,left center
3136,burnslakelakesdistrictnews.com,left-center,leftcenter,-1.0,unknown,unknown,0,0,1,unknown,unknown,left center,left,left center
3137,buzzfeednews.com,left-center,leftcenter,-1.0,unknown,unknown,failed,failed,1,unknown,unknown,left center,left,left center
3138,bylinetimes.com,left-center,leftcenter,-1.0,unknown,unknown,0,0,1,unknown,unknown,left center,left,left center
3139,caledonenterprise.com,left-center,leftcenter,-1.0,unknown,unknown,0,0,1,unknown,unknown,left center,left,left center
3140,caledoniacourier.com,left-center,leftcenter,-1.0,unknown,unknown,0,0,1,unknown,unknown,left center,left,left center
3141,calmatters.org,left-center,leftcenter,-1.0,unknown,unknown,1,1,1,donate,https://give.calmatters.org/campaign/564470/donate?c_src=website&c_src2=stickynav,left center,left,left center
3142,cambridgetimes.ca,left-center,leftcenter,-1.0,unknown,unknown,0,0,1,unknown,unknown,left center,left,left center
3143,campbellrivermirror.com,left-center,leftcenter,-1.0,unknown,unknown,0,0,1,unknown,unknown,left center,left,left center
3144,canadaland.com,left-center,leftcenter,-1.0,unknown,unknown,0,0,1,unknown,unknown,left center,left,left center
3145,canarymedia.com,left-center,leftcenter,-1.0,unknown,unknown,1,1,1,donate,https://give.rmi.org/give/333115/c_src=homepage?__hstc=213470795.d987ecf50c99e400f7c19e4f3db34344.1711631479314.1711631479314.1711631479314.1&__hssc=213470795.1.1711631479315&__hsfp=243669825,left center,left,left center
3146,sasktoday.ca/central/canora-courier,left-center,leftcenter,-1.0,unknown,unknown,0,0,1,unknown,unknown,left center,left,left center
3147,insideottawavalley.com/carletonplace-on,left-center,leftcenter,-1.0,unknown,unknown,0,0,1,unknown,unknown,left center,left,left center
3148,sasktoday.ca/south/carlyle-observer,left-center,leftcenter,-1.0,unknown,unknown,0,0,1,unknown,unknown,left center,left,left center
3149,cbc.ca/news,left-center,leftcenter,-1.0,unknown,unknown,failed,failed,1,unknown,unknown,left center,left,left center
3150,cbsnews.com/boston,left-center,leftcenter,-1.0,unknown,unknown,0,0,1,unknown,unknown,left center,left,left center
3151,cbsnews.com/losangeles,left-center,leftcenter,-1.0,unknown,unknown,0,0,1,unknown,unknown,left center,left,left center
3152,newyork.cbslocal.com,left-center,leftcenter,-1.0,unknown,unknown,0,0,1,unknown,unknown,left center,left,left center
3153,seattle.cbslocal.com,left-center,leftcenter,-1.0,unknown,unknown,0,0,1,unknown,unknown,left center,left,left center
3154,censor.net,left-center,leftcenter,-1.0,unknown,unknown,0,0,1,unknown,unknown,left center,left,left center
3155,internationalpolicy.org,left-center,leftcenter,-1.0,unknown,unknown,1,1,1,donate,https://donate.stripe.com/dR6aG4a8P9jk5yM7ss,left center,left,left center
3156,chalkbeat.org,left-center,leftcenter,-1.0,unknown,unknown,1,1,1,donate,https://chalkbeat.fundjournalism.org/donate/?campaign=701Pc000003r3R4IAI,left center,left,left center
3157,channel4.com/news,left-center,leftcenter,-1.0,unknown,unknown,0,0,1,unknown,unknown,left center,left,left center
3158,chickashanews.com,left-center,leftcenter,-1.0,unknown,unknown,failed,failed,1,unknown,unknown,left center,left,left center
3159,chinaglobalsouth.com,left-center,leftcenter,-1.0,unknown,unknown,0,0,1,unknown,unknown,left center,left,left center
3160,christiancentury.org,left-center,leftcenter,-1.0,unknown,unknown,1,1,1,donate,https://www.christiancentury.org/thoughtful-religious-journalism-depends-on-you,left center,left,left center
3161,bloomberg.com/citylab,left-center,leftcenter,-1.0,unknown,unknown,failed,failed,1,unknown,unknown,left center,left,left center
3162,cknewstoday.ca,left-center,leftcenter,-1.0,unknown,unknown,0,0,1,unknown,unknown,left center,left,left center
3163,cknxnewstoday.ca,left-center,leftcenter,-1.0,unknown,unknown,failed,failed,1,unknown,unknown,left center,left,left center
3164,durhamregion.com/clarington-on,left-center,leftcenter,-1.0,unknown,unknown,0,0,1,unknown,unknown,left center,left,left center
3165,clearwatertimes.com,left-center,leftcenter,-1.0,unknown,unknown,0,0,1,unknown,unknown,left center,left,left center
3166,cloverdalereporter.com,left-center,leftcenter,-1.0,unknown,unknown,0,0,1,unknown,unknown,left center,left,left center
3167,coastmountainnews.com,left-center,leftcenter,-1.0,unknown,unknown,0,0,1,unknown,unknown,left center,left,left center
3168,coloradopolitics.com,left-center,leftcenter,-1.0,unknown,unknown,0,0,1,unknown,unknown,left center,left,left center
3169,comoxvalleyrecord.com,left-center,leftcenter,-1.0,unknown,unknown,0,0,1,unknown,unknown,left center,left,left center
3170,complex.com,left-center,leftcenter,-1.0,unknown,unknown,0,0,1,unknown,unknown,left center,left,left center
3171,pogo.org/the-constitution-project,left-center,leftcenter,-1.0,unknown,unknown,1,1,1,donate,unknown,left center,left,left center
3172,coopercrier.com,left-center,leftcenter,-1.0,unknown,unknown,0,0,1,unknown,unknown,left center,left,left center
3173,cowichanvalleycitizen.com,left-center,leftcenter,-1.0,unknown,unknown,0,0,1,unknown,unknown,left center,left,left center
3174,crossville-chronicle.com,left-center,leftcenter,-1.0,unknown,unknown,failed,failed,1,unknown,unknown,left center,left,left center
3175,hometownsource.com/press_and_news,left-center,leftcenter,-1.0,unknown,unknown,0,0,1,unknown,unknown,left center,left,left center
3176,monitor.co.ug,left-center,leftcenter,-1.0,unknown,unknown,failed,failed,1,unknown,unknown,left center,left,left center
3177,nation.africa,left-center,leftcenter,-1.0,unknown,unknown,failed,failed,1,unknown,unknown,left center,left,left center
3178,dawsoncreekmirror.ca,left-center,leftcenter,-1.0,unknown,unknown,0,0,1,unknown,unknown,left center,left,left center
3179,dcist.com,left-center,leftcenter,-1.0,unknown,unknown,0,0,1,unknown,unknown,left center,left,left center
3180,debunkingdenialism.com,left-center,leftcenter,-1.0,unknown,unknown,0,0,1,unknown,unknown,left center,left,left center
3181,delo.si,left-center,leftcenter,-1.0,unknown,unknown,0,0,1,unknown,unknown,left center,left,left center
3182,myeasternshoremd.com/times_record,left-center,leftcenter,-1.0,unknown,unknown,failed,failed,1,unknown,unknown,left center,left,left center
3183,derrynews.com,left-center,leftcenter,-1.0,unknown,unknown,failed,failed,1,unknown,unknown,left center,left,left center
3184,derstandard.at,left-center,leftcenter,-1.0,unknown,unknown,0,0,1,unknown,unknown,left center,left,left center
3185,mountainviewtoday.ca/didsbury-news,left-center,leftcenter,-1.0,unknown,unknown,0,0,1,unknown,unknown,left center,left,left center
3186,dillontribune.com,left-center,leftcenter,-1.0,unknown,unknown,0,0,1,unknown,unknown,left center,left,left center
3187,myeasternshoremd.com/dorchester_star,left-center,leftcenter,-1.0,unknown,unknown,failed,failed,1,unknown,unknown,left center,left,left center
3188,drugpolicy.org,left-center,leftcenter,-1.0,unknown,unknown,1,1,1,donate,unknown,left center,left,left center
3189,dundalkeagle.com,left-center,leftcenter,-1.0,unknown,unknown,failed,failed,1,unknown,unknown,left center,left,left center
3190,thespec.com/local-dundas,left-center,leftcenter,-1.0,unknown,unknown,failed,failed,1,unknown,unknown,left center,left,left center
3191,eaglevalleynews.com,left-center,leftcenter,-1.0,unknown,unknown,0,0,1,unknown,unknown,left center,left,left center
3192,thestar.com/local-east-gwillimbury,left-center,leftcenter,-1.0,unknown,unknown,failed,failed,1,unknown,unknown,left center,left,left center
3193,econofact.org,left-center,leftcenter,-1.0,unknown,unknown,1,1,2,support us,https://econofact.org/support,left center,left,left center
3194,eldiario.es,left-center,leftcenter,-1.0,unknown,unknown,0,0,1,unknown,unknown,left center,left,left center
3195,eldiariony.com,left-center,leftcenter,-1.0,unknown,unknown,0,0,1,unknown,unknown,left center,left,left center
3196,hometownsource.com/elk_river_star_news,left-center,leftcenter,-1.0,unknown,unknown,failed,failed,1,unknown,unknown,left center,left,left center
3197,emerging-europe.com/about,left-center,leftcenter,-1.0,unknown,unknown,0,0,1,unknown,unknown,left center,left,left center
3198,edf.org,left-center,leftcenter,-1.0,unknown,unknown,1,1,1,donate,unknown,left center,left,left center
3199,orangeville.com/erin-on-news,left-center,leftcenter,-1.0,unknown,unknown,0,0,1,unknown,unknown,left center,left,left center
3200,espn.com,left-center,leftcenter,-1.0,unknown,unknown,0,0,1,unknown,unknown,left center,left,left center
3201,sasktoday.ca/south/estevan-mercury,left-center,leftcenter,-1.0,unknown,unknown,0,0,1,unknown,unknown,left center,left,left center
3202,thestar.com/local-toronto-etobicoke,left-center,leftcenter,-1.0,unknown,unknown,0,0,1,unknown,unknown,left center,left,left center
3203,euromaidanpress.com,left-center,leftcenter,-1.0,unknown,unknown,0,0,1,unknown,unknown,left center,left,left center
3204,facebook.com/news,left-center,leftcenter,-1.0,unknown,unknown,0,0,1,unknown,unknown,left center,left,left center
3205,southernminn.com/faribault_daily_news,left-center,leftcenter,-1.0,unknown,unknown,0,0,1,unknown,unknown,left center,left,left center
3206,thespec.com/local-flamborough,left-center,leftcenter,-1.0,unknown,unknown,0,0,1,unknown,unknown,left center,left,left center
3207,thereminder.ca,left-center,leftcenter,-1.0,unknown,unknown,1,1,2,support us,https://www.thereminder.ca/account/support/signup,left center,left,left center
3208,foodnavigator.com,left-center,leftcenter,-1.0,unknown,unknown,0,0,1,unknown,unknown,left center,left,left center
3209,hometownsource.com/forest_lake_times,left-center,leftcenter,-1.0,unknown,unknown,failed,failed,1,unknown,unknown,left center,left,left center
3210,niagarathisweek.com/forterie-on,left-center,leftcenter,-1.0,unknown,unknown,0,0,1,unknown,unknown,left center,left,left center
3211,freethink.com,left-center,leftcenter,-1.0,unknown,unknown,0,0,1,unknown,unknown,left center,left,left center
3212,futureoflife.org,left-center,leftcenter,-1.0,unknown,unknown,1,1,1,donate,https://futureoflife.org/about-us/donate/,left center,left,left center
3213,wyborcza.pl,left-center,leftcenter,-1.0,unknown,unknown,0,0,1,unknown,unknown,left center,left,left center
3214,yorkregion.com/georgina-on,left-center,leftcenter,-1.0,unknown,unknown,0,0,1,unknown,unknown,left center,left,left center
3215,thespec.com/local-haldimand,left-center,leftcenter,-1.0,unknown,unknown,failed,failed,1,unknown,unknown,left center,left,left center
3216,globalcitizen.org/en,left-center,leftcenter,-1.0,unknown,unknown,0,1,1,donate now,"https://www.globalcitizen.org/donate/
",left center,left,left center
3217,theworld.org/programs/globalpost,left-center,leftcenter,-1.0,unknown,unknown,1,1,1,donate,https://give.prx.org/give/324469/#!/donation/checkout?c_src=Referral&c_src2=website-donate-heart,left center,left,left center
3218,gmanetwork.com,left-center,leftcenter,-1.0,unknown,unknown,0,0,1,unknown,unknown,left center,left,left center
3219,thegoldenstar.net,left-center,leftcenter,-1.0,unknown,unknown,failed,failed,1,unknown,unknown,left center,left,left center
3220,goldstreamgazette.com,left-center,leftcenter,-1.0,unknown,unknown,0,0,1,unknown,unknown,left center,left,left center
3221,news.google.com,left-center,leftcenter,-1.0,unknown,unknown,0,0,1,unknown,unknown,left center,left,left center
3222,whistleblower.org,left-center,leftcenter,-1.0,unknown,unknown,1,1,1,donate,unknown,left center,left,left center
3223,muskokaregion.com/gravenhurst-on,left-center,leftcenter,-1.0,unknown,unknown,failed,failed,1,unknown,unknown,left center,left,left center
3224,grid.news,left-center,leftcenter,-1.0,unknown,unknown,failed,failed,1,unknown,unknown,left center,left,left center
